4354605529,51.36
1756130033,80.81
1756130034,82.06
11250867398,69.6
33162136,156.76
1756129985,69.19
1756129986,68.12
1756129987,68.94
1756130012,81.76
1756130014,82.09
1756130009,81.37
1756130005,80.78
1756130007,81.69
1706583864,64.34
1706583865,128.24
1706583866,164.0
1706583867,164.87
1706583868,105.91
1706583869,140.15
1706583870,102.53
1706583856,169.56
297538357,113.91
1706583857,169.5
1706583858,169.26
297538359,111.97
1706583859,77.13
1706583860,77.52
1706583862,108.82
1706583863,108.55
297538349,113.72
1706583852,69.27
1706583853,69.28
1706583854,169.42
297538340,111.68
61866287,66.54
1276268210,155.12
297538328,108.36
2575997740,92.52
297538331,109.76
282595952,155.01
297538325,106.2
297538326,107.29
297538320,106.51
297538322,105.93
297538323,105.8
297538316,107.51
246811655,155.12
297538317,107.56
246811652,155.07
297538319,107.1
11033940765,59.86
33162062,156.76
282595949,154.99
297538313,107.38
246811649,155.34
282595951,154.39
297538308,106.36
297538311,107.3
297538304,104.02
2575997750,90.92
81921570,98.58
392041886,102.68
1276268242,152.56
4354605391,54.37
9666708204,167.45
81921571,98.48
392041887,102.41
4354605390,54.15
81921568,99.04
392041884,110.26
4354605389,53.78
392041885,105.39
442898597,70.42
81921574,98.28
392041882,119.65
9666708200,164.33
9666708201,157.46
9666708202,154.17
81921573,98.35
9666708203,163.17
81921579,90.44
9666708198,160.89
9666708199,168.4
81921580,89.25
4586345360,72.73
1756129916,67.98
5014169615,58.15
81921587,82.45
1756129917,69.62
81921584,85.94
81921585,84.31
588390854,53.34
81921589,80.52
1756129915,65.88
1276268235,152.76
1276268233,155.43
1276268239,156.85
4354605422,53.12
4354605420,53.28
4354605419,53.03
4354605415,52.85
4586345384,72.88
1706583874,103.19
81921566,99.27
81921567,99.17
392041891,100.64
392041888,101.9
81921565,99.4
392041889,101.3
4354605424,53.26
564535979,67.62
1756130209,77.55
31720180,61.02
278270854,64.06
278270852,64.11
8404400103,56.63
8404400104,56.63
8404400107,56.44
8404400106,56.64
8404400109,56.44
8404400108,56.61
618932165,194.44
4586345085,76.18
1165772383,158.76
1191330856,50.52
441588095,51.51
618932169,194.05
4586345073,76.19
1756130204,74.69
9228657952,62.07
1826516975,62.07
9228657953,62.09
1756130206,74.64
9228657954,62.14
4586345068,76.57
1577213237,62.25
4586345063,77.07
297538300,97.35
297538301,99.14
297538303,100.92
297538297,93.74
847262149,57.82
297538298,94.95
2443743968,83.89
297538294,92.7
2443743970,80.17
2443743972,81.41
564536043,70.19
33161898,156.45
33161899,156.97
33161896,156.6
33161897,156.44
4586344971,81.94
618932145,196.08
618932146,195.81
289018464,61.55
4586344960,86.11
564536004,66.99
564536005,66.63
564536003,66.89
1826516923,62.26
564536014,66.61
564536015,66.63
564536012,66.6
564536013,66.62
1826516917,62.53
564536010,66.61
564536011,66.63
564536008,66.66
564536009,66.64
582754765,60.51
4586345006,84.82
2443743962,102.67
564536018,66.49
2443743964,90.77
564536019,66.47
2443743966,88.32
564536017,66.59
2575997686,101.58
1826516899,61.79
2443743957,96.65
2443743959,94.37
26608150,56.96
3097672483,57.22
5570973581,98.32
1756130095,70.9
1756130088,68.52
3097672486,54.21
370021771,55.49
1756130089,68.31
3097672487,55.77
370021768,55.18
1756130090,68.43
3097672485,55.25
26608158,56.77
1756130084,69.78
370021767,55.28
1756130085,70.77
1756130086,70.58
370021765,55.98
1756130087,70.41
370021762,57.3
1756130080,68.61
258346219,50.79
370021763,56.87
1756130081,68.59
1756130082,68.68
26608153,56.84
370021761,57.81
1756130083,70.42
2557909988,56.84
3097672502,56.03
1756130106,74.01
26608129,57.81
3097672501,55.27
26608143,56.84
1756130097,73.99
26608136,56.81
33161829,156.62
8435201383,54.64
1756130062,66.71
1826516861,63.05
1756130056,68.16
1756130057,68.26
26608176,58.21
5570973604,85.14
5570973603,85.64
1756130049,71.89
5570973602,85.97
1756130076,70.24
8329032643,52.25
1756130077,69.47
6000895518,60.94
8329032642,52.3
1756130078,69.32
8329032641,52.35
1756130079,68.86
8329032640,52.07
26608162,56.95
1756130074,68.5
8329032645,52.46
1756130075,68.2
8329032644,52.06
1756130068,66.62
1756130069,68.04
1756130070,69.55
4586345189,74.7
1756130071,69.81
26608171,57.72
1036271108,164.45
653403440,53.85
1756130149,71.25
1756130150,71.69
1756130151,73.16
9832253893,50.73
1756130144,73.0
8329032639,52.21
8329032638,52.46
8329032637,52.49
827601541,65.1
441588097,51.57
6175355846,58.27
441588102,51.46
441588100,51.59
6175355843,58.49
441588105,51.36
33161766,156.73
282596100,131.86
33161767,157.0
282596101,134.25
282596102,141.5
4586345151,77.21
482746158,58.13
482746159,58.07
482746156,57.78
1826516788,64.62
278270845,64.39
482746157,57.99
1826516789,70.49
1826516787,65.52
482746165,57.31
4586345121,75.4
289019195,62.25
1601067882,169.65
9997277156,57.75
9997277157,57.91
9997277158,57.4
9997277159,56.88
1601067878,170.33
9997277160,57.73
1289898219,60.36
9997277161,57.23
9997277162,56.93
9997277163,58.63
9997277164,58.74
1289898223,60.4
9997277165,58.84
1289898220,60.68
9997277166,58.84
1289898221,60.37
9997277167,58.58
338956327,132.34
9997277172,58.37
33162735,156.36
9997277173,58.51
9997277175,59.27
9997277176,58.85
9997277179,58.48
338956328,137.02
338956329,142.59
338956330,161.73
338956331,167.08
1601067889,169.36
9997277120,60.24
9997277121,59.6
9997277122,59.46
9997277123,59.38
9997277124,59.16
9997277125,58.99
9997277126,58.89
1601067849,171.62
9997277127,58.78
9997277128,58.69
9997277129,58.65
9997277130,58.71
6389135615,68.32
9997277134,54.23
9997277135,54.17
9997277136,54.17
9997277137,54.6
9997277138,54.99
9997277139,55.33
9997277140,56.52
9997277141,57.27
323229554,157.38
9997277142,58.44
4602992234,148.74
9997277143,59.8
323229564,156.74
1795714864,58.67
9997277144,60.76
9997277145,61.29
1601067860,173.25
9997277146,61.84
1795714867,58.85
9997277147,62.15
8510045953,103.08
9997277148,56.85
9997277149,58.44
8510045955,103.45
9997277150,58.19
8510045954,103.63
9997277151,58.12
8807385268,150.81
8807385269,149.83
8807385270,149.21
1601067821,173.75
8807385271,148.96
8807385264,149.96
8807385265,151.14
8807385266,151.55
8807385267,151.29
8807385272,148.94
1647601273,50.74
8807385273,149.42
8807385274,150.46
8807385275,151.04
1601067838,172.38
8807385252,144.03
8807385253,143.6
8807385254,144.16
8807385255,144.73
8807385248,144.72
1384142549,57.47
8807385249,144.85
8807385250,144.56
8807385251,144.5
8807385260,148.02
8807385261,148.35
1795714898,58.73
8807385262,148.96
1647601263,50.29
8807385263,149.36
8807385256,145.42
359403825,56.55
8807385257,146.1
9997277117,61.67
1601067824,172.82
8807385258,147.42
9997277118,61.02
8807385259,147.71
9997277119,60.5
8807385236,149.76
8807385237,148.25
1601067788,174.16
8807385238,148.04
1384142563,57.25
8807385239,148.15
8807385232,151.38
8807385233,151.35
2557910032,56.04
8807385234,152.39
1601067785,173.46
8807385235,150.83
1601067782,173.79
8807385244,145.39
8807385245,144.68
8807385246,144.75
8807385247,144.82
1795714916,58.16
8807385240,148.12
8807385241,147.8
8807385242,146.66
8807385243,146.27
2557910020,57.47
2557910021,56.68
8807385223,152.42
2557910017,56.31
8807385228,151.87
1795714929,58.7
8807385229,152.03
8807385230,151.79
8807385231,151.75
2557910026,55.91
8807385224,151.57
345116911,157.53
8807385225,150.96
8807385226,150.86
8807385227,151.54
1795714952,59.24
11073261710,93.68
11073261711,93.92
347607090,51.18
1776577903,163.33
347607092,51.37
1795714968,59.08
7319236823,80.42
11073261714,93.78
11073261712,93.9
11073261713,93.93
7319236826,79.17
347607075,50.12
7319236824,79.2
8714454000,161.9
8714454001,161.94
1795714985,59.04
83755100,142.7
1647601296,50.55
1795714988,59.3
347607069,51.62
347607070,51.61
83755097,160.44
1647601308,50.25
8235576905,60.51
83755095,167.52
8235576907,59.12
8235576906,59.35
8235576909,59.31
8235576908,58.91
1795714983,59.22
282596457,149.25
33162569,156.69
1795715003,59.14
1795715005,59.05
1795715006,59.21
937177956,67.06
1384142393,58.37
937177958,75.08
937177954,62.45
937177955,66.56
1776577830,164.64
1601067945,172.25
1776577836,165.16
323229582,156.75
1795715012,59.17
1384142415,58.29
1546279166,60.74
1075332344,59.68
1075332347,59.19
1075332350,58.15
323229603,157.28
1384142439,57.54
1075332343,56.05
1776577813,167.77
282596386,159.74
81920482,105.49
1075332376,57.28
1870948996,59.07
3426142518,76.95
81920483,103.49
259263093,163.72
259263094,163.98
1075332378,56.55
1601067628,178.33
81920481,106.62
3426142517,77.67
3426142514,78.19
3426142515,76.81
259263091,156.22
1870948995,50.53
3426142513,78.09
81920491,100.3
259263101,162.12
81920488,102.08
4602992471,137.91
81920489,101.41
259263103,162.05
81920494,97.45
259263096,163.96
1075332372,56.88
1870949001,59.35
259263098,163.31
1075332374,58.62
81920493,98.83
259263099,162.39
1075332375,58.66
1601067617,177.06
59115158,72.05
59115156,72.5
1075332362,58.33
1870949014,59.29
278271365,63.94
